order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1255728,116831,prior,5,1,17,5.0
3166510,116831,prior,6,0,10,6.0
2055251,116831,prior,7,6,0,27.0
1455720,116831,prior,8,6,19,7.0
2144477,116831,prior,9,4,21,19.0
2756551,116831,prior,10,6,7,30.0
2881733,116831,prior,11,0,12,8.0
407079,116831,prior,12,2,13,9.0
1249592,116831,train,13,6,13,18.0
3132955,116835,prior,1,0,19,
333066,116835,prior,2,0,18,28.0
2703165,116835,prior,3,0,17,14.0
3200814,116835,train,4,1,17,30.0
29662,116843,prior,1,1,15,
1906808,116843,prior,2,1,16,7.0
1142037,116843,prior,3,5,17,11.0
2366836,116843,prior,4,3,20,5.0
1363422,116843,prior,5,4,16,8.0
654400,116843,prior,6,4,15,7.0
2826009,116843,prior,7,1,18,4.0
1529127,116843,prior,8,3,17,9.0
1774997,116843,prior,9,2,8,6.0
14235,116843,prior,10,1,2,6.0
2097611,116843,prior,11,5,20,4.0
3325754,116843,prior,12,0,17,2.0
1177993,116843,prior,13,4,15,4.0
55763,116843,prior,14,1,3,4.0
2653580,116843,prior,15,4,16,3.0
2072168,116843,prior,16,0,20,3.0
1215045,116843,prior,17,3,16,3.0
1721927,116843,prior,18,2,15,6.0
2478651,116843,prior,19,1,0,6.0
181180,116843,prior,20,3,15,2.0
2137337,116843,prior,21,1,2,5.0
1680588,116843,prior,22,5,16,4.0
2561265,116843,prior,23,2,2,4.0
57096,116843,prior,24,1,13,6.0
1179870,116843,prior,25,2,16,8.0
2268404,116843,prior,26,1,14,6.0
3154109,116843,prior,27,1,14,7.0
1677024,116843,prior,28,1,14,7.0
1694431,116843,prior,29,4,19,3.0
431498,116843,prior,30,1,15,4.0
2951608,116843,prior,31,3,14,2.0
2155093,116843,prior,32,6,19,3.0
1273758,116843,train,33,2,18,10.0
3299162,116928,prior,1,0,11,
737030,116928,prior,2,0,13,30.0
1774670,116928,prior,3,4,7,4.0
2804501,116928,prior,4,0,11,3.0
215936,116928,prior,5,0,15,7.0
2976260,116928,prior,6,0,13,7.0
2166840,116928,train,7,1,15,22.0
543639,116954,prior,1,1,14,
2397019,116954,prior,2,0,16,30.0
1126214,116954,prior,3,2,7,9.0
3281326,116954,prior,4,0,22,12.0
192017,116954,train,5,1,12,30.0
3289281,117006,prior,1,3,12,
2381210,117006,prior,2,3,14,7.0
206631,117006,prior,3,4,12,8.0
110388,117006,prior,4,4,15,28.0
2797377,117006,prior,5,5,16,8.0
617545,117006,prior,6,1,14,17.0
1926768,117006,prior,7,3,8,9.0
825517,117006,prior,8,4,11,15.0
1835971,117006,prior,9,3,14,20.0
1297275,117006,prior,10,3,13,21.0
423741,117006,prior,11,2,8,27.0
2429911,117006,train,12,1,5,27.0
2624478,117027,prior,1,1,13,
1109916,117027,prior,2,5,16,30.0
2043129,117027,prior,3,1,14,3.0
2044172,117027,prior,4,1,15,0.0
2971943,117027,prior,5,1,23,7.0
196604,117027,prior,6,0,14,6.0
2051734,117027,prior,7,0,12,7.0
1818701,117027,prior,8,5,10,5.0
2724179,117027,prior,9,0,14,2.0
1982288,117027,prior,10,2,16,2.0
908541,117027,prior,11,0,11,5.0
1006574,117027,prior,12,5,11,5.0
700610,117027,prior,13,0,11,2.0
3259483,117027,prior,14,0,13,7.0
946789,117027,prior,15,1,13,8.0
1820267,117027,prior,16,5,13,4.0
156823,117027,prior,17,5,18,7.0
749411,117027,prior,18,5,11,21.0
1128807,117027,prior,19,0,11,9.0
1180715,117027,prior,20,5,12,5.0
235337,117027,prior,21,3,16,5.0
877522,117027,prior,22,4,16,8.0
1237697,117027,prior,23,5,20,8.0
1135914,117027,prior,24,0,12,9.0
1831921,117027,prior,25,1,13,8.0
1783088,117027,prior,26,6,23,5.0
2548781,117027,train,27,6,10,7.0
1178671,117088,prior,1,1,11,
2080329,117088,prior,2,2,15,30.0
1147863,117088,prior,3,2,11,14.0
2304681,117088,prior,4,2,14,14.0
1268861,117088,prior,5,2,12,7.0
1038661,117088,prior,6,2,13,7.0
1046926,117088,prior,7,4,9,9.0
1798507,117088,prior,8,4,14,7.0
21315,117088,prior,9,2,14,5.0
624790,117088,prior,10,4,21,9.0
1784971,117088,prior,11,3,14,13.0
1954093,117088,prior,12,0,11,25.0
3010992,117088,prior,13,2,14,9.0
31229,117088,prior,14,1,13,6.0
2186109,117088,prior,15,2,9,22.0
1291225,117088,prior,16,4,9,9.0
3354541,117088,prior,17,6,11,9.0
2182861,117088,prior,18,1,7,2.0
289172,117088,prior,19,4,10,3.0
2397261,117088,prior,20,3,7,6.0
2607135,117088,prior,21,1,10,19.0
2747129,117088,prior,22,1,8,7.0
2022974,117088,prior,23,1,9,21.0
141019,117088,prior,24,2,12,1.0
1628512,117088,prior,25,4,9,2.0
1045410,117088,prior,26,1,11,11.0
1976161,117088,prior,27,2,9,8.0
1431493,117088,prior,28,2,13,14.0
1394016,117088,prior,29,2,12,7.0
527913,117088,prior,30,1,12,13.0
1548084,117088,prior,31,0,12,6.0
2518564,117088,prior,32,2,21,2.0
1675469,117088,prior,33,2,9,7.0
3063557,117088,prior,34,2,13,7.0
2673144,117088,prior,35,1,13,6.0
2042429,117088,prior,36,1,13,14.0
815566,117088,prior,37,2,13,1.0
2395126,117088,train,38,1,10,6.0
150201,117125,prior,1,0,19,
1597520,117125,prior,2,1,18,22.0
1878929,117125,prior,3,1,20,14.0
1297430,117125,prior,4,6,15,12.0
2092173,117125,prior,5,6,14,21.0
1886037,117125,prior,6,6,19,21.0
342760,117125,prior,7,2,18,3.0
666310,117125,prior,8,6,15,11.0
2967424,117125,prior,9,6,11,7.0
2382970,117125,prior,10,5,13,20.0
121534,117125,prior,11,4,11,13.0
2575060,117125,prior,12,1,19,11.0
717751,117125,prior,13,6,18,12.0
1742532,117125,prior,14,3,16,25.0
1245528,117125,prior,15,2,19,13.0
2133409,117125,prior,16,1,19,27.0
966791,117125,prior,17,3,11,23.0
2700354,117125,prior,18,5,13,16.0
2426283,117125,prior,19,2,18,18.0
3373507,117125,prior,20,3,10,15.0
1746096,117125,prior,21,3,16,21.0
3078614,117125,train,22,0,16,30.0
768859,117237,prior,1,5,8,
2890306,117237,prior,2,4,12,30.0
2898789,117237,prior,3,2,4,12.0
3134169,117237,prior,4,0,15,30.0
2827300,117237,prior,5,2,8,30.0
2337210,117237,prior,6,2,14,14.0
2308384,117237,prior,7,0,11,19.0
2667698,117237,prior,8,4,15,11.0
1877499,117237,prior,9,6,11,2.0
415273,117237,prior,10,3,15,4.0
1662178,117237,prior,11,2,9,6.0
1465895,117237,prior,12,5,8,10.0
2116725,117237,prior,13,3,9,5.0
907246,117237,prior,14,1,15,19.0
2664470,117237,prior,15,0,22,6.0
2062679,117237,train,16,5,8,19.0
2876086,117357,prior,1,5,17,
409820,117357,prior,2,6,16,8.0
2027119,117357,prior,3,6,15,7.0
179152,117357,prior,4,2,11,10.0
3209926,117357,prior,5,3,15,1.0
3310909,117357,prior,6,5,11,2.0
2542134,117357,prior,7,3,17,5.0
3235827,117357,prior,8,1,12,5.0
2214216,117357,prior,9,2,9,1.0
3390073,117357,prior,10,3,13,1.0
1927765,117357,prior,11,0,17,4.0
339548,117357,prior,12,4,9,4.0
2486017,117357,prior,13,4,16,0.0
1392867,117357,prior,14,1,15,4.0
482970,117357,prior,15,1,11,7.0
1562550,117357,prior,16,1,15,0.0
1296071,117357,prior,17,4,16,3.0
393191,117357,prior,18,1,10,4.0
2629829,117357,prior,19,5,15,4.0
1310623,117357,prior,20,2,17,4.0
389543,117357,prior,21,1,12,6.0
747553,117357,prior,22,3,9,2.0
445269,117357,prior,23,1,14,5.0
939500,117357,prior,24,4,9,3.0
2520107,117357,prior,25,1,10,4.0
1632605,117357,prior,26,1,11,7.0
2737385,117357,prior,27,1,11,7.0
2937940,117357,prior,28,2,17,1.0
1487621,117357,prior,29,2,17,7.0
642120,117357,prior,30,3,10,15.0
1375030,117357,prior,31,1,17,5.0
1664308,117357,train,32,0,11,6.0
3354772,117369,prior,1,4,7,
2087394,117369,prior,2,0,12,30.0
2962256,117369,prior,3,1,11,22.0
3105801,117369,prior,4,6,10,30.0
2868761,117369,prior,5,3,14,11.0
629590,117369,prior,6,0,12,25.0
1208566,117369,prior,7,1,12,22.0
3229734,117369,prior,8,1,12,28.0
432709,117369,prior,9,6,11,30.0
3380344,117369,prior,10,5,9,30.0
3409786,117369,prior,11,5,12,21.0
634919,117369,prior,12,0,12,30.0
626337,117369,train,13,1,12,22.0
1793020,117494,prior,1,1,14,
496482,117494,prior,2,4,16,30.0
3325202,117494,prior,3,1,13,30.0
424383,117494,prior,4,6,16,12.0
955677,117494,prior,5,1,15,16.0
3133062,117494,train,6,1,14,14.0
2569116,117495,prior,1,0,1,
178127,117495,prior,2,5,18,5.0
69364,117495,prior,3,6,11,8.0
1072307,117495,prior,4,5,17,6.0
1281122,117495,prior,5,1,17,10.0
3239105,117495,prior,6,6,19,12.0
1989370,117495,prior,7,0,12,15.0
2898360,117495,train,8,6,15,6.0
2304430,117559,prior,1,4,10,
2072440,117559,prior,2,2,10,12.0
588093,117559,prior,3,2,14,21.0
2443507,117559,prior,4,1,11,13.0
1780065,117559,prior,5,1,16,7.0
1399180,117559,prior,6,4,8,24.0
1102702,117559,prior,7,4,11,14.0
660273,117559,prior,8,4,9,14.0
678830,117559,prior,9,5,10,15.0
3173607,117559,prior,10,5,8,7.0
2483578,117559,prior,11,2,9,11.0
2895585,117559,prior,12,4,12,2.0
190192,117559,prior,13,5,10,8.0
1921108,117559,prior,14,1,14,24.0
2278331,117559,train,15,1,7,7.0
1964471,117601,prior,1,6,16,
2765873,117601,prior,2,1,12,16.0
1502899,117601,prior,3,1,11,30.0
1975618,117601,prior,4,0,14,30.0
2230494,117601,prior,5,2,15,23.0
1713358,117601,prior,6,1,17,20.0
2492561,117601,prior,7,6,12,30.0
1529798,117601,prior,8,6,14,21.0
405519,117601,prior,9,0,14,15.0
1884674,117601,train,10,3,17,30.0
1820180,117656,prior,1,4,10,
473864,117656,prior,2,1,12,30.0
664496,117656,prior,3,1,11,21.0
2500497,117656,prior,4,1,14,21.0
235036,117656,prior,5,4,10,3.0
855879,117656,prior,6,2,16,19.0
1912682,117656,prior,7,2,16,21.0
3404083,117656,train,8,6,11,11.0
152109,117688,prior,1,2,9,
2266180,117688,prior,2,3,14,30.0
1072058,117688,prior,3,1,9,26.0
2088343,117688,prior,4,3,13,2.0
938157,117688,prior,5,2,14,6.0
1619585,117688,prior,6,1,11,6.0
1816110,117688,prior,7,3,21,9.0
1118995,117688,prior,8,3,17,7.0
1221896,117688,prior,9,2,12,6.0
903512,117688,prior,10,1,9,13.0
2850874,117688,prior,11,4,11,3.0
986916,117688,prior,12,5,23,8.0
2877343,117688,prior,13,3,10,5.0
1545398,117688,prior,14,2,15,6.0
1597499,117688,prior,15,5,10,10.0
179492,117688,prior,16,3,10,5.0
1668536,117688,prior,17,1,12,5.0
1751729,117688,prior,18,3,19,2.0
907716,117688,prior,19,0,13,4.0
74294,117688,prior,20,6,21,6.0
2575483,117688,prior,21,5,21,6.0
1595071,117688,prior,22,1,14,10.0
1871982,117688,prior,23,2,10,22.0
1753180,117688,prior,24,1,14,6.0
1373897,117688,prior,25,1,11,7.0
1642345,117688,prior,26,3,11,2.0
1318765,117688,prior,27,5,22,2.0
2450766,117688,prior,28,6,23,8.0
829903,117688,prior,29,3,12,4.0
2530794,117688,prior,30,0,11,11.0
530550,117688,prior,31,1,13,8.0
2765641,117688,prior,32,1,18,7.0
1870985,117688,prior,33,5,10,4.0
2857510,117688,prior,34,4,10,6.0
2984123,117688,prior,35,3,18,6.0
612829,117688,prior,36,5,11,9.0
2621284,117688,prior,37,4,11,6.0
2773808,117688,prior,38,5,12,8.0
652193,117688,prior,39,2,10,11.0
2819139,117688,prior,40,6,12,4.0
3140580,117688,train,41,4,23,5.0
237666,117703,prior,1,6,12,
1415523,117703,prior,2,3,10,11.0
381686,117703,prior,3,6,18,3.0
160791,117703,prior,4,6,6,14.0
559699,117703,prior,5,0,18,8.0
594780,117703,prior,6,0,13,7.0
1231006,117703,prior,7,5,17,5.0
619623,117703,prior,8,3,16,5.0
1142598,117703,prior,9,6,17,10.0
1439197,117703,prior,10,4,19,5.0
1037307,117703,prior,11,4,17,30.0
343035,117703,prior,12,1,14,4.0
788964,117703,prior,13,5,16,4.0
1946205,117703,prior,14,2,17,4.0
425963,117703,prior,15,5,14,3.0
257745,117703,prior,16,2,12,4.0
2384105,117703,prior,17,1,17,6.0
2255547,117703,prior,18,0,21,6.0
3365183,117703,prior,19,6,20,6.0
2837607,117703,prior,20,5,17,6.0
1527502,117703,prior,21,6,15,8.0
1986040,117703,prior,22,3,19,4.0
1101614,117703,prior,23,6,16,10.0
324623,117703,prior,24,2,16,3.0
1180395,117703,prior,25,1,11,6.0
2855693,117703,prior,26,2,17,8.0
3396029,117703,prior,27,0,15,5.0
1966965,117703,prior,28,5,20,5.0
1658423,117703,prior,29,2,17,4.0
2538104,117703,prior,30,6,7,25.0
589334,117703,prior,31,5,9,13.0
1389351,117703,prior,32,6,16,22.0
3057162,117703,train,33,5,19,30.0
3357284,117708,prior,1,6,12,
2306321,117708,prior,2,6,17,14.0
341237,117708,prior,3,5,7,13.0
3045871,117708,prior,4,4,20,20.0
1041515,117708,train,5,0,16,30.0
623132,117736,prior,1,6,15,
1408088,117736,prior,2,6,15,7.0
2534164,117736,prior,3,6,15,14.0
1775226,117736,prior,4,5,22,6.0
2032736,117736,prior,5,6,16,15.0
685514,117736,prior,6,0,16,8.0
1720262,117736,prior,7,0,0,7.0
771595,117736,prior,8,1,23,15.0
1667820,117736,prior,9,2,17,1.0
848941,117736,prior,10,0,11,5.0
2726828,117736,prior,11,6,16,6.0
3201616,117736,prior,12,4,23,5.0
2745602,117736,prior,13,1,23,11.0
372175,117736,prior,14,0,16,13.0
2799848,117736,prior,15,6,17,6.0
2312270,117736,prior,16,6,15,7.0
2501312,117736,prior,17,6,15,7.0
3155693,117736,prior,18,4,17,5.0
4639,117736,prior,19,1,16,4.0
919277,117736,prior,20,3,16,9.0
481712,117736,prior,21,5,23,2.0
929633,117736,prior,22,3,9,5.0
1557592,117736,prior,23,4,17,1.0
3419219,117736,prior,24,2,12,5.0
2590014,117736,prior,25,5,21,10.0
829611,117736,prior,26,5,17,7.0
1595832,117736,prior,27,1,21,3.0
1235135,117736,prior,28,0,23,6.0
926970,117736,prior,29,4,22,4.0
115361,117736,prior,30,6,12,9.0
2073475,117736,prior,31,1,23,9.0
1381022,117736,prior,32,5,23,4.0
1200181,117736,prior,33,6,16,1.0
529025,117736,prior,34,1,11,2.0
176951,117736,prior,35,1,22,7.0
1475838,117736,prior,36,2,23,1.0
1112452,117736,prior,37,0,11,5.0
2515562,117736,prior,38,3,23,3.0
2125806,117736,prior,39,0,17,4.0
1780590,117736,prior,40,0,8,7.0
1712738,117736,prior,41,5,23,5.0
2096962,117736,prior,42,2,22,4.0
2792760,117736,prior,43,0,13,12.0
3324709,117736,prior,44,5,13,5.0
1722966,117736,prior,45,0,21,9.0
2555806,117736,prior,46,3,17,3.0
3347198,117736,prior,47,6,15,10.0
67316,117736,prior,48,4,14,5.0
330363,117736,prior,49,2,23,5.0
2888690,117736,prior,50,5,16,10.0
2602864,117736,prior,51,3,17,19.0
1247172,117736,prior,52,6,23,3.0
3047620,117736,prior,53,4,0,5.0
975249,117736,train,54,3,16,6.0
1073850,117782,prior,1,1,10,
1253477,117782,prior,2,3,7,30.0
1372622,117782,prior,3,2,23,30.0
2546914,117782,prior,4,1,15,20.0
681084,117782,train,5,0,11,13.0
1529236,117794,prior,1,3,21,
2607379,117794,prior,2,6,22,3.0
2004065,117794,prior,3,3,15,4.0
2290482,117794,prior,4,2,13,6.0
947125,117794,prior,5,5,17,3.0
1959135,117794,prior,6,1,10,10.0
1020159,117794,train,7,4,22,17.0
401567,117823,prior,1,4,13,
2401678,117823,prior,2,5,14,8.0
2585083,117823,prior,3,1,14,17.0
467294,117823,prior,4,1,15,0.0
387817,117823,prior,5,6,16,30.0
676834,117823,train,6,0,12,30.0
1911802,117920,prior,1,3,9,
3361404,117920,prior,2,3,8,14.0
929256,117920,prior,3,3,9,14.0
2273725,117920,prior,4,6,16,3.0
422048,117920,prior,5,3,8,11.0
2887470,117920,prior,6,0,10,4.0
711640,117920,prior,7,3,8,10.0
12503,117920,prior,8,2,9,13.0
579449,117920,prior,9,3,8,1.0
3159046,117920,prior,10,3,9,14.0
550229,117920,prior,11,6,16,10.0
1869899,117920,prior,12,3,9,4.0
3360887,117920,prior,13,3,15,14.0
2156927,117920,prior,14,3,8,14.0
591139,117920,prior,15,0,9,11.0
2742417,117920,prior,16,2,17,30.0
2624011,117920,prior,17,1,13,13.0
1499754,117920,prior,18,3,7,9.0
393597,117920,prior,19,3,10,21.0
3132706,117920,prior,20,3,8,30.0
259636,117920,prior,21,2,15,13.0
1797789,117920,train,22,3,10,15.0
3136535,117950,prior,1,3,15,
3326380,117950,prior,2,6,19,10.0
520720,117950,prior,3,3,19,30.0
846194,117950,prior,4,4,20,30.0
3038226,117950,prior,5,4,12,30.0
2728558,117950,prior,6,1,13,30.0
336965,117950,train,7,2,15,30.0
2209367,117953,prior,1,3,11,
1686776,117953,prior,2,6,8,24.0
3239194,117953,prior,3,2,15,30.0
110552,117953,prior,4,1,10,6.0
1355849,117953,train,5,1,16,30.0
1664809,118036,prior,1,0,15,
347233,118036,prior,2,4,20,11.0
1742428,118036,prior,3,3,22,6.0
1913998,118036,prior,4,6,20,3.0
3408588,118036,prior,5,3,20,11.0
1416448,118036,prior,6,6,13,3.0
256521,118036,prior,7,4,18,5.0
1406119,118036,prior,8,3,22,6.0
2672527,118036,prior,9,0,16,11.0
1065418,118036,prior,10,6,17,6.0
472246,118036,prior,11,6,15,7.0
3202531,118036,prior,12,3,18,30.0
1653286,118036,prior,13,6,19,10.0
3402558,118036,prior,14,0,11,8.0
1728293,118036,prior,15,6,13,13.0
2563330,118036,prior,16,6,10,7.0
2394902,118036,prior,17,0,18,8.0
449206,118036,prior,18,1,20,8.0
696039,118036,prior,19,5,18,11.0
2958395,118036,prior,20,0,13,9.0
1801451,118036,prior,21,6,14,13.0
1174063,118036,prior,22,4,19,26.0
1891141,118036,prior,23,3,16,6.0
1932624,118036,train,24,3,9,30.0
1294361,118339,prior,1,0,9,
3137267,118339,prior,2,2,11,9.0
7647,118339,prior,3,0,13,5.0
2672075,118339,prior,4,4,14,4.0
1697627,118339,prior,5,0,12,10.0
3215729,118339,prior,6,0,12,7.0
1280605,118339,prior,7,6,13,13.0
1204330,118339,prior,8,0,12,29.0
2796212,118339,prior,9,5,12,19.0
2720444,118339,prior,10,6,18,8.0
3073139,118339,prior,11,3,15,30.0
537776,118339,prior,12,0,15,11.0
377864,118339,train,13,0,23,14.0
3227702,118361,prior,1,1,13,
1802671,118361,prior,2,5,14,30.0
1414383,118361,prior,3,3,9,5.0
1146718,118361,prior,4,5,10,23.0
1324131,118361,prior,5,5,11,7.0
699556,118361,prior,6,2,9,11.0
569130,118361,prior,7,6,14,30.0
1547907,118361,train,8,4,14,26.0
1647102,118393,prior,1,2,14,
1401982,118393,prior,2,2,16,0.0
3153549,118393,prior,3,6,12,30.0
32252,118393,prior,4,2,15,10.0
2320095,118393,prior,5,5,14,10.0
2261135,118393,prior,6,0,8,23.0
1024610,118393,prior,7,4,8,4.0
2506675,118393,prior,8,6,9,9.0
2922733,118393,prior,9,0,16,1.0
2456075,118393,train,10,0,18,7.0
1462070,118435,prior,1,0,14,
1177485,118435,prior,2,6,11,30.0
2956680,118435,prior,3,0,19,8.0
3133773,118435,prior,4,4,17,18.0
1977029,118435,prior,5,0,9,30.0
1152672,118435,prior,6,1,15,30.0
1512095,118435,prior,7,0,14,13.0
1102840,118435,prior,8,0,15,7.0
2369300,118435,train,9,0,14,14.0
3369463,118459,prior,1,1,18,
3309503,118459,prior,2,0,19,13.0
3308449,118459,prior,3,3,18,17.0
3308334,118459,prior,4,5,23,2.0
2220463,118459,prior,5,5,9,14.0
3329208,118459,prior,6,5,21,7.0
672800,118459,prior,7,6,12,8.0
317766,118459,prior,8,6,1,14.0
3150673,118459,prior,9,6,13,0.0
194777,118459,prior,10,0,11,1.0
3280962,118459,prior,11,4,19,18.0
372177,118459,prior,12,1,18,4.0
3251022,118459,prior,13,1,17,14.0
3104430,118459,prior,14,6,17,26.0
1849407,118459,prior,15,6,14,14.0
128967,118459,prior,16,6,15,7.0
525197,118459,prior,17,5,11,30.0
1383891,118459,prior,18,2,13,11.0
1351483,118459,prior,19,4,9,2.0
3082438,118459,prior,20,6,16,9.0
1214221,118459,prior,21,5,18,6.0
680791,118459,prior,22,0,17,2.0
7235,118459,prior,23,4,19,4.0
1344876,118459,prior,24,4,19,0.0
2655041,118459,prior,25,0,13,3.0
1738174,118459,prior,26,5,18,26.0
463914,118459,prior,27,6,15,1.0
2525443,118459,prior,28,4,17,12.0
2022117,118459,prior,29,5,13,1.0
2845174,118459,prior,30,6,13,1.0
407337,118459,prior,31,6,16,14.0
443908,118459,prior,32,6,17,0.0
1905930,118459,prior,33,0,12,8.0
1168107,118459,prior,34,6,18,20.0
1112226,118459,prior,35,5,11,13.0
1439491,118459,prior,36,0,15,16.0
1204868,118459,train,37,5,18,12.0
423916,118486,prior,1,6,17,
858587,118486,prior,2,6,17,0.0
1043939,118486,prior,3,2,11,24.0
2214430,118486,prior,4,5,11,3.0
2557248,118486,prior,5,2,12,11.0
530964,118486,prior,6,4,9,2.0
1403218,118486,prior,7,6,8,2.0
2742070,118486,prior,8,1,9,23.0
2918088,118486,prior,9,2,9,1.0
1319271,118486,prior,10,4,13,2.0
787395,118486,prior,11,2,14,5.0
1022379,118486,prior,12,0,14,12.0
3388717,118486,prior,13,1,14,1.0
999042,118486,train,14,6,9,26.0
607415,118540,prior,1,0,15,
1873437,118540,prior,2,3,17,3.0
1689185,118540,prior,3,0,15,4.0
1256712,118540,prior,4,3,14,3.0
605204,118540,prior,5,5,18,2.0
1667212,118540,prior,6,4,16,6.0
598149,118540,prior,7,0,12,3.0
1544373,118540,prior,8,2,18,2.0
3117247,118540,prior,9,5,17,3.0
1376382,118540,prior,10,0,15,2.0
2220313,118540,prior,11,3,18,3.0
1790602,118540,prior,12,2,20,6.0
767315,118540,prior,13,0,14,5.0
1123236,118540,prior,14,6,13,13.0
1003225,118540,prior,15,3,17,4.0
1374441,118540,prior,16,0,18,4.0
2896561,118540,prior,17,4,13,4.0
3222032,118540,prior,18,1,8,4.0
203516,118540,prior,19,3,20,2.0
2734194,118540,prior,20,5,15,9.0
2980340,118540,prior,21,4,8,13.0
124304,118540,prior,22,4,17,30.0
971314,118540,prior,23,0,14,3.0
140011,118540,prior,24,0,15,7.0
869981,118540,prior,25,1,16,8.0
871108,118540,prior,26,5,21,11.0
2486514,118540,prior,27,1,16,3.0
422381,118540,prior,28,6,17,5.0
1531928,118540,prior,29,4,17,5.0
1187237,118540,prior,30,1,16,4.0
2616812,118540,prior,31,6,15,5.0
2653371,118540,prior,32,3,17,30.0
174943,118540,prior,33,0,14,4.0
2105550,118540,prior,34,1,13,8.0
851578,118540,prior,35,3,16,23.0
2652967,118540,prior,36,3,16,7.0
687660,118540,prior,37,2,17,6.0
473188,118540,prior,38,4,16,30.0
1191160,118540,prior,39,5,14,8.0
2677627,118540,prior,40,0,12,2.0
3348789,118540,prior,41,3,15,24.0
2595650,118540,prior,42,5,15,2.0
1591097,118540,train,43,4,15,27.0
525390,118701,prior,1,2,15,
3402552,118701,prior,2,6,13,30.0
1541780,118701,prior,3,6,14,0.0
2482133,118701,prior,4,0,13,30.0
490263,118701,prior,5,6,0,6.0
27272,118701,prior,6,6,16,7.0
1744806,118701,prior,7,2,15,3.0
1404416,118701,prior,8,6,15,4.0
2190981,118701,prior,9,0,21,30.0
3234821,118701,prior,10,4,19,30.0
636369,118701,train,11,4,15,30.0
2899078,118707,prior,1,0,9,
1105964,118707,prior,2,6,8,13.0
2705802,118707,prior,3,0,8,8.0
1350432,118707,prior,4,0,13,7.0
496698,118707,prior,5,6,14,13.0
864798,118707,prior,6,0,16,8.0
3175021,118707,prior,7,0,7,7.0
2238384,118707,prior,8,6,9,6.0
2712932,118707,prior,9,6,7,7.0
917034,118707,prior,10,0,10,8.0
3221092,118707,prior,11,0,12,14.0
1478164,118707,prior,12,6,6,6.0
2268056,118707,prior,13,0,11,15.0
1297432,118707,prior,14,1,7,15.0
1989610,118707,prior,15,6,15,5.0
1004561,118707,prior,16,6,6,14.0
2191475,118707,prior,17,0,14,8.0
1735381,118707,prior,18,5,14,30.0
3383741,118707,prior,19,0,8,9.0
1464951,118707,prior,20,0,7,14.0
2723408,118707,prior,21,0,7,7.0
2334137,118707,prior,22,0,13,14.0
399674,118707,prior,23,6,10,27.0
325764,118707,prior,24,0,9,22.0
1216882,118707,train,25,6,13,30.0
2692996,118788,prior,1,3,20,
2182615,118788,prior,2,1,14,12.0
2540470,118788,prior,3,6,17,12.0
3077408,118788,prior,4,1,16,30.0
420629,118788,prior,5,4,16,3.0
1664776,118788,prior,6,5,19,1.0
3015542,118788,prior,7,1,15,30.0
1741004,118788,prior,8,1,9,21.0
2934358,118788,prior,9,5,10,11.0
2768409,118788,prior,10,2,1,11.0
125187,118788,prior,11,0,7,12.0
2649917,118788,prior,12,5,0,5.0
1746522,118788,prior,13,1,7,30.0
1402337,118788,prior,14,6,21,19.0
2487177,118788,prior,15,3,23,18.0
2026014,118788,prior,16,0,9,18.0
2268323,118788,prior,17,5,7,30.0
1881137,118788,prior,18,4,8,6.0
2273625,118788,prior,19,1,17,4.0
845718,118788,train,20,0,10,6.0
2922457,118812,prior,1,6,16,
678486,118812,prior,2,1,20,2.0
2839875,118812,prior,3,0,19,6.0
2301117,118812,prior,4,4,19,11.0
2474129,118812,prior,5,0,14,10.0
3139195,118812,prior,6,1,17,8.0
492729,118812,prior,7,5,16,4.0
1780972,118812,prior,8,4,19,27.0
389310,118812,prior,9,0,13,30.0
1184755,118812,prior,10,4,19,30.0
2771821,118812,prior,11,3,19,30.0
2791333,118812,prior,12,0,22,18.0
318265,118812,prior,13,0,14,7.0
958562,118812,prior,14,2,18,16.0
3259776,118812,prior,15,6,13,18.0
